"n","year-r","age","total","y","q","year"
"4887",201150,67,0,2011,3,"2011.III"
"4888",201150,68,0,2011,3,"2011.III"
"4889",201150,69,0,2011,3,"2011.III"
"4890",201150,70,0,2011,3,"2011.III"
"4891",201150,71,0,2011,3,"2011.III"
"4892",201150,72,0,2011,3,"2011.III"
"4893",201150,73,0,2011,3,"2011.III"
"4894",201150,74,0,2011,3,"2011.III"
"4895",201150,75,0,2011,3,"2011.III"
"4896",201150,76,0,2011,3,"2011.III"
"4897",201150,77,0,2011,3,"2011.III"
"4898",201150,78,0,2011,3,"2011.III"
"4899",201175,0,73,2011,4,"2011.IV"
"4900",201175,1,169,2011,4,"2011.IV"
"4901",201175,2,121,2011,4,"2011.IV"
"4902",201175,3,54,2011,4,"2011.IV"
"4903",201175,4,22,2011,4,"2011.IV"
"4904",201175,5,76,2011,4,"2011.IV"
"4905",201175,6,49,2011,4,"2011.IV"
"4906",201175,7,53,2011,4,"2011.IV"
"4907",201175,8,21,2011,4,"2011.IV"
"4908",201175,9,44,2011,4,"2011.IV"
"4909",201175,10,28,2011,4,"2011.IV"
"4910",201175,11,31,2011,4,"2011.IV"
"4911",201175,12,4,2011,4,"2011.IV"
"4912",201175,13,25,2011,4,"2011.IV"
"4913",201175,14,35,2011,4,"2011.IV"
"4914",201175,15,18,2011,4,"2011.IV"
"4915",201175,16,5,2011,4,"2011.IV"
"4916",201175,17,21,2011,4,"2011.IV"
"4917",201175,18,24,2011,4,"2011.IV"
"4918",201175,19,22,2011,4,"2011.IV"
"4919",201175,20,6,2011,4,"2011.IV"
"4920",201175,21,29,2011,4,"2011.IV"
"4921",201175,22,26,2011,4,"2011.IV"
"4922",201175,23,21,2011,4,"2011.IV"
"4923",201175,24,7,2011,4,"2011.IV"
"4924",201175,25,9,2011,4,"2011.IV"
"4925",201175,26,17,2011,4,"2011.IV"
"4926",201175,27,4,2011,4,"2011.IV"
"4927",201175,28,4,2011,4,"2011.IV"
"4928",201175,29,15,2011,4,"2011.IV"
"4929",201175,30,17,2011,4,"2011.IV"
"4930",201175,31,8,2011,4,"2011.IV"
"4931",201175,32,0,2011,4,"2011.IV"
"4932",201175,33,15,2011,4,"2011.IV"
"4933",201175,34,8,2011,4,"2011.IV"
"4934",201175,35,9,2011,4,"2011.IV"
"4935",201175,36,0,2011,4,"2011.IV"
"4936",201175,37,3,2011,4,"2011.IV"
"4937",201175,38,4,2011,4,"2011.IV"
"4938",201175,39,7,2011,4,"2011.IV"
"4939",201175,40,3,2011,4,"2011.IV"
"4940",201175,41,4,2011,4,"2011.IV"
"4941",201175,42,6,2011,4,"2011.IV"
"4942",201175,43,3,2011,4,"2011.IV"
"4943",201175,44,0,2011,4,"2011.IV"
"4944",201175,45,6,2011,4,"2011.IV"
"4945",201175,46,3,2011,4,"2011.IV"
"4946",201175,47,4,2011,4,"2011.IV"
"4947",201175,48,1,2011,4,"2011.IV"
"4948",201175,49,2,2011,4,"2011.IV"
"4949",201175,50,1,2011,4,"2011.IV"
"4950",201175,51,0,2011,4,"2011.IV"
"4951",201175,52,0,2011,4,"2011.IV"
"4952",201175,53,0,2011,4,"2011.IV"
"4953",201175,54,0,2011,4,"2011.IV"
"4954",201175,55,0,2011,4,"2011.IV"
"4955",201175,56,0,2011,4,"2011.IV"
"4956",201175,57,1,2011,4,"2011.IV"
"4957",201175,58,1,2011,4,"2011.IV"
"4958",201175,59,0,2011,4,"2011.IV"
"4959",201175,60,2,2011,4,"2011.IV"
"4960",201175,61,0,2011,4,"2011.IV"
"4961",201175,62,1,2011,4,"2011.IV"
"4962",201175,63,0,2011,4,"2011.IV"
"4963",201175,64,0,2011,4,"2011.IV"
"4964",201175,65,0,2011,4,"2011.IV"
"4965",201175,66,0,2011,4,"2011.IV"
"4966",201175,67,0,2011,4,"2011.IV"
"4967",201175,68,0,2011,4,"2011.IV"
"4968",201175,69,0,2011,4,"2011.IV"
"4969",201175,70,0,2011,4,"2011.IV"
"4970",201175,71,0,2011,4,"2011.IV"
"4971",201175,72,0,2011,4,"2011.IV"
"4972",201175,73,0,2011,4,"2011.IV"
"4973",201175,74,0,2011,4,"2011.IV"
"4974",201175,75,0,2011,4,"2011.IV"
"4975",201175,76,0,2011,4,"2011.IV"
"4976",201175,77,0,2011,4,"2011.IV"
"4977",201175,78,0,2011,4,"2011.IV"
"4978",201200,0,328,2012,1,"2012.I"
"4979",201200,1,54,2012,1,"2012.I"
"4980",201200,2,158,2012,1,"2012.I"
"4981",201200,3,116,2012,1,"2012.I"
"4982",201200,4,52,2012,1,"2012.I"
"4983",201200,5,21,2012,1,"2012.I"
"4984",201200,6,75,2012,1,"2012.I"
"4985",201200,7,47,2012,1,"2012.I"
"4986",201200,8,53,2012,1,"2012.I"
"4987",201200,9,21,2012,1,"2012.I"
"4988",201200,10,41,2012,1,"2012.I"
"4989",201200,11,28,2012,1,"2012.I"
"4990",201200,12,31,2012,1,"2012.I"
"4991",201200,13,3,2012,1,"2012.I"
"4992",201200,14,25,2012,1,"2012.I"
"4993",201200,15,35,2012,1,"2012.I"
"4994",201200,16,17,2012,1,"2012.I"
"4995",201200,17,5,2012,1,"2012.I"
"4996",201200,18,20,2012,1,"2012.I"
"4997",201200,19,24,2012,1,"2012.I"
"4998",201200,20,22,2012,1,"2012.I"
"4999",201200,21,5,2012,1,"2012.I"
"5000",201200,22,29,2012,1,"2012.I"
"5001",201200,23,26,2012,1,"2012.I"
"5002",201200,24,21,2012,1,"2012.I"
"5003",201200,25,7,2012,1,"2012.I"
"5004",201200,26,9,2012,1,"2012.I"
"5005",201200,27,17,2012,1,"2012.I"
"5006",201200,28,4,2012,1,"2012.I"
"5007",201200,29,4,2012,1,"2012.I"
"5008",201200,30,15,2012,1,"2012.I"
"5009",201200,31,15,2012,1,"2012.I"
"5010",201200,32,8,2012,1,"2012.I"
"5011",201200,33,0,2012,1,"2012.I"
"5012",201200,34,15,2012,1,"2012.I"
"5013",201200,35,8,2012,1,"2012.I"
"5014",201200,36,9,2012,1,"2012.I"
"5015",201200,37,0,2012,1,"2012.I"
"5016",201200,38,3,2012,1,"2012.I"
"5017",201200,39,4,2012,1,"2012.I"
"5018",201200,40,7,2012,1,"2012.I"
"5019",201200,41,3,2012,1,"2012.I"
"5020",201200,42,4,2012,1,"2012.I"
"5021",201200,43,6,2012,1,"2012.I"
"5022",201200,44,3,2012,1,"2012.I"
"5023",201200,45,0,2012,1,"2012.I"
"5024",201200,46,6,2012,1,"2012.I"
"5025",201200,47,3,2012,1,"2012.I"
"5026",201200,48,4,2012,1,"2012.I"
"5027",201200,49,1,2012,1,"2012.I"
"5028",201200,50,2,2012,1,"2012.I"
"5029",201200,51,1,2012,1,"2012.I"
"5030",201200,52,0,2012,1,"2012.I"
"5031",201200,53,0,2012,1,"2012.I"
"5032",201200,54,0,2012,1,"2012.I"
"5033",201200,55,0,2012,1,"2012.I"
"5034",201200,56,0,2012,1,"2012.I"
"5035",201200,57,0,2012,1,"2012.I"
"5036",201200,58,1,2012,1,"2012.I"
"5037",201200,59,1,2012,1,"2012.I"
"5038",201200,60,0,2012,1,"2012.I"
"5039",201200,61,2,2012,1,"2012.I"
"5040",201200,62,0,2012,1,"2012.I"
"5041",201200,63,1,2012,1,"2012.I"
"5042",201200,64,0,2012,1,"2012.I"
"5043",201200,65,0,2012,1,"2012.I"
"5044",201200,66,0,2012,1,"2012.I"
"5045",201200,67,0,2012,1,"2012.I"
"5046",201200,68,0,2012,1,"2012.I"
"5047",201200,69,0,2012,1,"2012.I"
"5048",201200,70,0,2012,1,"2012.I"
"5049",201200,71,0,2012,1,"2012.I"
"5050",201200,72,0,2012,1,"2012.I"
"5051",201200,73,0,2012,1,"2012.I"
"5052",201200,74,0,2012,1,"2012.I"
"5053",201200,75,0,2012,1,"2012.I"
"5054",201200,76,0,2012,1,"2012.I"
"5055",201200,77,0,2012,1,"2012.I"
"5056",201200,78,0,2012,1,"2012.I"
"5057",201225,0,381,2012,2,"2012.II"
"5058",201225,1,202,2012,2,"2012.II"
"5059",201225,2,42,2012,2,"2012.II"
"5060",201225,3,135,2012,2,"2012.II"
"5061",201225,4,107,2012,2,"2012.II"
"5062",201225,5,42,2012,2,"2012.II"
"5063",201225,6,20,2012,2,"2012.II"
"5064",201225,7,66,2012,2,"2012.II"
"5065",201225,8,43,2012,2,"2012.II"
"5066",201225,9,50,2012,2,"2012.II"
"5067",201225,10,20,2012,2,"2012.II"
"5068",201225,11,39,2012,2,"2012.II"
"5069",201225,12,26,2012,2,"2012.II"
"5070",201225,13,31,2012,2,"2012.II"
"5071",201225,14,3,2012,2,"2012.II"
"5072",201225,15,25,2012,2,"2012.II"
"5073",201225,16,34,2012,2,"2012.II"
"5074",201225,17,17,2012,2,"2012.II"
"5075",201225,18,3,2012,2,"2012.II"
"5076",201225,19,20,2012,2,"2012.II"
"5077",201225,20,21,2012,2,"2012.II"
"5078",201225,21,20,2012,2,"2012.II"
"5079",201225,22,5,2012,2,"2012.II"
"5080",201225,23,27,2012,2,"2012.II"
"5081",201225,24,25,2012,2,"2012.II"
"5082",201225,25,21,2012,2,"2012.II"
"5083",201225,26,6,2012,2,"2012.II"
"5084",201225,27,9,2012,2,"2012.II"
"5085",201225,28,15,2012,2,"2012.II"
"5086",201225,29,4,2012,2,"2012.II"
"5087",201225,30,3,2012,2,"2012.II"
"5088",201225,31,15,2012,2,"2012.II"
"5089",201225,32,15,2012,2,"2012.II"
"5090",201225,33,7,2012,2,"2012.II"
"5091",201225,34,0,2012,2,"2012.II"
"5092",201225,35,14,2012,2,"2012.II"
"5093",201225,36,7,2012,2,"2012.II"
"5094",201225,37,8,2012,2,"2012.II"
"5095",201225,38,0,2012,2,"2012.II"
"5096",201225,39,3,2012,2,"2012.II"
"5097",201225,40,3,2012,2,"2012.II"
"5098",201225,41,6,2012,2,"2012.II"
"5099",201225,42,3,2012,2,"2012.II"
"5100",201225,43,4,2012,2,"2012.II"
"5101",201225,44,6,2012,2,"2012.II"
"5102",201225,45,3,2012,2,"2012.II"
"5103",201225,46,0,2012,2,"2012.II"
"5104",201225,47,6,2012,2,"2012.II"
"5105",201225,48,3,2012,2,"2012.II"
"5106",201225,49,3,2012,2,"2012.II"
"5107",201225,50,1,2012,2,"2012.II"
"5108",201225,51,2,2012,2,"2012.II"
"5109",201225,52,1,2012,2,"2012.II"
"5110",201225,53,0,2012,2,"2012.II"
"5111",201225,54,0,2012,2,"2012.II"
"5112",201225,55,0,2012,2,"2012.II"
"5113",201225,56,0,2012,2,"2012.II"
"5114",201225,57,0,2012,2,"2012.II"
"5115",201225,58,0,2012,2,"2012.II"
"5116",201225,59,1,2012,2,"2012.II"
"5117",201225,60,1,2012,2,"2012.II"
"5118",201225,61,0,2012,2,"2012.II"
"5119",201225,62,2,2012,2,"2012.II"
"5120",201225,63,0,2012,2,"2012.II"
"5121",201225,64,1,2012,2,"2012.II"
"5122",201225,65,0,2012,2,"2012.II"
"5123",201225,66,0,2012,2,"2012.II"
"5124",201225,67,0,2012,2,"2012.II"
"5125",201225,68,0,2012,2,"2012.II"
"5126",201225,69,0,2012,2,"2012.II"
"5127",201225,70,0,2012,2,"2012.II"
"5128",201225,71,0,2012,2,"2012.II"
"5129",201225,72,0,2012,2,"2012.II"
"5130",201225,73,0,2012,2,"2012.II"
"5131",201225,74,0,2012,2,"2012.II"
"5132",201225,75,0,2012,2,"2012.II"
"5133",201225,76,0,2012,2,"2012.II"
"5134",201225,77,0,2012,2,"2012.II"
"5135",201225,78,0,2012,2,"2012.II"
"5136",201250,0,444,2012,3,"2012.III"
"5137",201250,1,197,2012,3,"2012.III"
"5138",201250,2,168,2012,3,"2012.III"
"5139",201250,3,40,2012,3,"2012.III"
"5140",201250,4,129,2012,3,"2012.III"
"5141",201250,5,94,2012,3,"2012.III"
"5142",201250,6,38,2012,3,"2012.III"
"5143",201250,7,18,2012,3,"2012.III"
"5144",201250,8,60,2012,3,"2012.III"
"5145",201250,9,41,2012,3,"2012.III"
"5146",201250,10,44,2012,3,"2012.III"
"5147",201250,11,19,2012,3,"2012.III"
"5148",201250,12,37,2012,3,"2012.III"
"5149",201250,13,25,2012,3,"2012.III"
"5150",201250,14,31,2012,3,"2012.III"
"5151",201250,15,2,2012,3,"2012.III"
"5152",201250,16,22,2012,3,"2012.III"
"5153",201250,17,30,2012,3,"2012.III"
"5154",201250,18,17,2012,3,"2012.III"
"5155",201250,19,3,2012,3,"2012.III"
"5156",201250,20,18,2012,3,"2012.III"
"5157",201250,21,21,2012,3,"2012.III"
"5158",201250,22,18,2012,3,"2012.III"
"5159",201250,23,5,2012,3,"2012.III"
"5160",201250,24,27,2012,3,"2012.III"
"5161",201250,25,24,2012,3,"2012.III"
"5162",201250,26,20,2012,3,"2012.III"
"5163",201250,27,6,2012,3,"2012.III"
"5164",201250,28,8,2012,3,"2012.III"
"5165",201250,29,15,2012,3,"2012.III"
"5166",201250,30,3,2012,3,"2012.III"
"5167",201250,31,2,2012,3,"2012.III"
"5168",201250,32,14,2012,3,"2012.III"
"5169",201250,33,15,2012,3,"2012.III"
"5170",201250,34,7,2012,3,"2012.III"
"5171",201250,35,0,2012,3,"2012.III"
"5172",201250,36,12,2012,3,"2012.III"
"5173",201250,37,7,2012,3,"2012.III"
"5174",201250,38,7,2012,3,"2012.III"
"5175",201250,39,0,2012,3,"2012.III"
"5176",201250,40,3,2012,3,"2012.III"
"5177",201250,41,3,2012,3,"2012.III"
"5178",201250,42,6,2012,3,"2012.III"
"5179",201250,43,3,2012,3,"2012.III"
"5180",201250,44,4,2012,3,"2012.III"
"5181",201250,45,5,2012,3,"2012.III"
"5182",201250,46,3,2012,3,"2012.III"
"5183",201250,47,0,2012,3,"2012.III"
"5184",201250,48,6,2012,3,"2012.III"
"5185",201250,49,3,2012,3,"2012.III"
"5186",201250,50,3,2012,3,"2012.III"
"5187",201250,51,1,2012,3,"2012.III"
"5188",201250,52,2,2012,3,"2012.III"
"5189",201250,53,1,2012,3,"2012.III"
"5190",201250,54,0,2012,3,"2012.III"
"5191",201250,55,0,2012,3,"2012.III"
"5192",201250,56,0,2012,3,"2012.III"
"5193",201250,57,0,2012,3,"2012.III"
"5194",201250,58,0,2012,3,"2012.III"
"5195",201250,59,0,2012,3,"2012.III"
"5196",201250,60,1,2012,3,"2012.III"
"5197",201250,61,1,2012,3,"2012.III"
"5198",201250,62,0,2012,3,"2012.III"
"5199",201250,63,1,2012,3,"2012.III"
"5200",201250,64,0,2012,3,"2012.III"
"5201",201250,65,1,2012,3,"2012.III"
"5202",201250,66,0,2012,3,"2012.III"
"5203",201250,67,0,2012,3,"2012.III"
"5204",201250,68,0,2012,3,"2012.III"
"5205",201250,69,0,2012,3,"2012.III"
"5206",201250,70,0,2012,3,"2012.III"
"5207",201250,71,0,2012,3,"2012.III"
"5208",201250,72,0,2012,3,"2012.III"
"5209",201250,73,0,2012,3,"2012.III"
"5210",201250,74,0,2012,3,"2012.III"
"5211",201250,75,0,2012,3,"2012.III"
"5212",201250,76,0,2012,3,"2012.III"
"5213",201250,77,0,2012,3,"2012.III"
"5214",201250,78,0,2012,3,"2012.III"
"5215",201275,0,70,2012,4,"2012.IV"
"5216",201275,1,235,2012,4,"2012.IV"
"5217",201275,2,156,2012,4,"2012.IV"
"5218",201275,3,139,2012,4,"2012.IV"
"5219",201275,4,35,2012,4,"2012.IV"
"5220",201275,5,114,2012,4,"2012.IV"
"5221",201275,6,83,2012,4,"2012.IV"
"5222",201275,7,35,2012,4,"2012.IV"
"5223",201275,8,17,2012,4,"2012.IV"
"5224",201275,9,51,2012,4,"2012.IV"
"5225",201275,10,36,2012,4,"2012.IV"
"5226",201275,11,41,2012,4,"2012.IV"
"5227",201275,12,18,2012,4,"2012.IV"
"5228",201275,13,34,2012,4,"2012.IV"
"5229",201275,14,23,2012,4,"2012.IV"
"5230",201275,15,29,2012,4,"2012.IV"
"5231",201275,16,2,2012,4,"2012.IV"
"5232",201275,17,20,2012,4,"2012.IV"
"5233",201275,18,28,2012,4,"2012.IV"
"5234",201275,19,15,2012,4,"2012.IV"
"5235",201275,20,3,2012,4,"2012.IV"
"5236",201275,21,18,2012,4,"2012.IV"
"5237",201275,22,18,2012,4,"2012.IV"
"5238",201275,23,17,2012,4,"2012.IV"
"5239",201275,24,3,2012,4,"2012.IV"
"5240",201275,25,26,2012,4,"2012.IV"
"5241",201275,26,22,2012,4,"2012.IV"
"5242",201275,27,16,2012,4,"2012.IV"
"5243",201275,28,6,2012,4,"2012.IV"
"5244",201275,29,8,2012,4,"2012.IV"
"5245",201275,30,14,2012,4,"2012.IV"
"5246",201275,31,3,2012,4,"2012.IV"
"5247",201275,32,2,2012,4,"2012.IV"
"5248",201275,33,14,2012,4,"2012.IV"
"5249",201275,34,14,2012,4,"2012.IV"
"5250",201275,35,7,2012,4,"2012.IV"
"5251",201275,36,0,2012,4,"2012.IV"
"5252",201275,37,12,2012,4,"2012.IV"
"5253",201275,38,7,2012,4,"2012.IV"
"5254",201275,39,7,2012,4,"2012.IV"
"5255",201275,40,0,2012,4,"2012.IV"
"5256",201275,41,3,2012,4,"2012.IV"
"5257",201275,42,3,2012,4,"2012.IV"
"5258",201275,43,6,2012,4,"2012.IV"
"5259",201275,44,3,2012,4,"2012.IV"
"5260",201275,45,4,2012,4,"2012.IV"
"5261",201275,46,4,2012,4,"2012.IV"
"5262",201275,47,3,2012,4,"2012.IV"
"5263",201275,48,0,2012,4,"2012.IV"
"5264",201275,49,5,2012,4,"2012.IV"
"5265",201275,50,3,2012,4,"2012.IV"
"5266",201275,51,3,2012,4,"2012.IV"
"5267",201275,52,1,2012,4,"2012.IV"
"5268",201275,53,2,2012,4,"2012.IV"
"5269",201275,54,1,2012,4,"2012.IV"
"5270",201275,55,0,2012,4,"2012.IV"
"5271",201275,56,0,2012,4,"2012.IV"
"5272",201275,57,0,2012,4,"2012.IV"
"5273",201275,58,0,2012,4,"2012.IV"
"5274",201275,59,0,2012,4,"2012.IV"
"5275",201275,60,0,2012,4,"2012.IV"
"5276",201275,61,1,2012,4,"2012.IV"
"5277",201275,62,1,2012,4,"2012.IV"
"5278",201275,63,0,2012,4,"2012.IV"
"5279",201275,64,1,2012,4,"2012.IV"
"5280",201275,65,0,2012,4,"2012.IV"
"5281",201275,66,1,2012,4,"2012.IV"
"5282",201275,67,0,2012,4,"2012.IV"
"5283",201275,68,0,2012,4,"2012.IV"
"5284",201275,69,0,2012,4,"2012.IV"
"5285",201275,70,0,2012,4,"2012.IV"
"5286",201275,71,0,2012,4,"2012.IV"
"5287",201275,72,0,2012,4,"2012.IV"
"5288",201275,73,0,2012,4,"2012.IV"
"5289",201275,74,0,2012,4,"2012.IV"
"5290",201275,75,0,2012,4,"2012.IV"
"5291",201275,76,0,2012,4,"2012.IV"
"5292",201275,77,0,2012,4,"2012.IV"
"5293",201275,78,0,2012,4,"2012.IV"
"5294",201300,0,397,2013,1,"2013.I"
"5295",201300,1,49,2013,1,"2013.I"
"5296",201300,2,218,2013,1,"2013.I"
"5297",201300,3,148,2013,1,"2013.I"
"5298",201300,4,136,2013,1,"2013.I"
"5299",201300,5,34,2013,1,"2013.I"
"5300",201300,6,111,2013,1,"2013.I"
"5301",201300,7,82,2013,1,"2013.I"
"5302",201300,8,35,2013,1,"2013.I"
"5303",201300,9,17,2013,1,"2013.I"
"5304",201300,10,48,2013,1,"2013.I"
"5305",201300,11,36,2013,1,"2013.I"
"5306",201300,12,41,2013,1,"2013.I"
"5307",201300,13,18,2013,1,"2013.I"
"5308",201300,14,33,2013,1,"2013.I"
"5309",201300,15,23,2013,1,"2013.I"
"5310",201300,16,28,2013,1,"2013.I"
"5311",201300,17,2,2013,1,"2013.I"
"5312",201300,18,20,2013,1,"2013.I"
"5313",201300,19,28,2013,1,"2013.I"
"5314",201300,20,15,2013,1,"2013.I"
"5315",201300,21,3,2013,1,"2013.I"
"5316",201300,22,18,2013,1,"2013.I"
"5317",201300,23,18,2013,1,"2013.I"
"5318",201300,24,16,2013,1,"2013.I"
"5319",201300,25,3,2013,1,"2013.I"
"5320",201300,26,26,2013,1,"2013.I"
"5321",201300,27,21,2013,1,"2013.I"
"5322",201300,28,14,2013,1,"2013.I"
"5323",201300,29,5,2013,1,"2013.I"
"5324",201300,30,8,2013,1,"2013.I"
"5325",201300,31,14,2013,1,"2013.I"
"5326",201300,32,3,2013,1,"2013.I"
"5327",201300,33,2,2013,1,"2013.I"
"5328",201300,34,14,2013,1,"2013.I"
"5329",201300,35,14,2013,1,"2013.I"
"5330",201300,36,7,2013,1,"2013.I"
"5331",201300,37,0,2013,1,"2013.I"
"5332",201300,38,12,2013,1,"2013.I"
"5333",201300,39,7,2013,1,"2013.I"
"5334",201300,40,7,2013,1,"2013.I"
"5335",201300,41,0,2013,1,"2013.I"
"5336",201300,42,3,2013,1,"2013.I"
"5337",201300,43,3,2013,1,"2013.I"
"5338",201300,44,6,2013,1,"2013.I"
"5339",201300,45,3,2013,1,"2013.I"
"5340",201300,46,4,2013,1,"2013.I"
"5341",201300,47,4,2013,1,"2013.I"
"5342",201300,48,3,2013,1,"2013.I"
"5343",201300,49,0,2013,1,"2013.I"
"5344",201300,50,5,2013,1,"2013.I"
"5345",201300,51,3,2013,1,"2013.I"
"5346",201300,52,3,2013,1,"2013.I"
"5347",201300,53,1,2013,1,"2013.I"
"5348",201300,54,2,2013,1,"2013.I"
"5349",201300,55,1,2013,1,"2013.I"
"5350",201300,56,0,2013,1,"2013.I"
"5351",201300,57,0,2013,1,"2013.I"
"5352",201300,58,0,2013,1,"2013.I"
"5353",201300,59,0,2013,1,"2013.I"
"5354",201300,60,0,2013,1,"2013.I"
"5355",201300,61,0,2013,1,"2013.I"
"5356",201300,62,1,2013,1,"2013.I"
"5357",201300,63,1,2013,1,"2013.I"
"5358",201300,64,0,2013,1,"2013.I"
"5359",201300,65,1,2013,1,"2013.I"
"5360",201300,66,0,2013,1,"2013.I"
"5361",201300,67,1,2013,1,"2013.I"
"5362",201300,68,0,2013,1,"2013.I"
"5363",201300,69,0,2013,1,"2013.I"
"5364",201300,70,0,2013,1,"2013.I"
"5365",201300,71,0,2013,1,"2013.I"
"5366",201300,72,0,2013,1,"2013.I"
"5367",201300,73,0,2013,1,"2013.I"
"5368",201300,74,0,2013,1,"2013.I"
"5369",201300,75,0,2013,1,"2013.I"
"5370",201300,76,0,2013,1,"2013.I"
"5371",201300,77,0,2013,1,"2013.I"
"5372",201300,78,0,2013,1,"2013.I"
"5373",201325,0,543,2013,2,"2013.II"
"5374",201325,1,232,2013,2,"2013.II"
"5375",201325,2,39,2013,2,"2013.II"
"5376",201325,3,188,2013,2,"2013.II"
"5377",201325,4,124,2013,2,"2013.II"
"5378",201325,5,123,2013,2,"2013.II"
"5379",201325,6,30,2013,2,"2013.II"
"5380",201325,7,102,2013,2,"2013.II"
"5381",201325,8,71,2013,2,"2013.II"
"5382",201325,9,33,2013,2,"2013.II"
"5383",201325,10,16,2013,2,"2013.II"
"5384",201325,11,44,2013,2,"2013.II"
"5385",201325,12,30,2013,2,"2013.II"
"5386",201325,13,37,2013,2,"2013.II"
"5387",201325,14,18,2013,2,"2013.II"
"5388",201325,15,32,2013,2,"2013.II"
"5389",201325,16,23,2013,2,"2013.II"
"5390",201325,17,28,2013,2,"2013.II"
"5391",201325,18,2,2013,2,"2013.II"
"5392",201325,19,19,2013,2,"2013.II"
"5393",201325,20,26,2013,2,"2013.II"
"5394",201325,21,14,2013,2,"2013.II"
"5395",201325,22,3,2013,2,"2013.II"
"5396",201325,23,18,2013,2,"2013.II"
"5397",201325,24,16,2013,2,"2013.II"
"5398",201325,25,16,2013,2,"2013.II"
"5399",201325,26,3,2013,2,"2013.II"
"5400",201325,27,24,2013,2,"2013.II"
"5401",201325,28,20,2013,2,"2013.II"
"5402",201325,29,14,2013,2,"2013.II"
"5403",201325,30,5,2013,2,"2013.II"
"5404",201325,31,8,2013,2,"2013.II"
"5405",201325,32,14,2013,2,"2013.II"
"5406",201325,33,3,2013,2,"2013.II"
"5407",201325,34,2,2013,2,"2013.II"
"5408",201325,35,14,2013,2,"2013.II"
"5409",201325,36,14,2013,2,"2013.II"
"5410",201325,37,7,2013,2,"2013.II"
"5411",201325,38,0,2013,2,"2013.II"
"5412",201325,39,12,2013,2,"2013.II"
"5413",201325,40,7,2013,2,"2013.II"
"5414",201325,41,7,2013,2,"2013.II"
"5415",201325,42,0,2013,2,"2013.II"
"5416",201325,43,3,2013,2,"2013.II"
"5417",201325,44,3,2013,2,"2013.II"
"5418",201325,45,6,2013,2,"2013.II"
"5419",201325,46,3,2013,2,"2013.II"
"5420",201325,47,4,2013,2,"2013.II"
"5421",201325,48,4,2013,2,"2013.II"
"5422",201325,49,3,2013,2,"2013.II"
"5423",201325,50,0,2013,2,"2013.II"
"5424",201325,51,4,2013,2,"2013.II"
"5425",201325,52,3,2013,2,"2013.II"
"5426",201325,53,3,2013,2,"2013.II"
"5427",201325,54,1,2013,2,"2013.II"
"5428",201325,55,2,2013,2,"2013.II"
"5429",201325,56,1,2013,2,"2013.II"
"5430",201325,57,0,2013,2,"2013.II"
"5431",201325,58,0,2013,2,"2013.II"
"5432",201325,59,0,2013,2,"2013.II"
"5433",201325,60,0,2013,2,"2013.II"
"5434",201325,61,0,2013,2,"2013.II"
"5435",201325,62,0,2013,2,"2013.II"
"5436",201325,63,1,2013,2,"2013.II"
"5437",201325,64,1,2013,2,"2013.II"
"5438",201325,65,0,2013,2,"2013.II"
"5439",201325,66,1,2013,2,"2013.II"
"5440",201325,67,0,2013,2,"2013.II"
"5441",201325,68,1,2013,2,"2013.II"
"5442",201325,69,0,2013,2,"2013.II"
"5443",201325,70,0,2013,2,"2013.II"
"5444",201325,71,0,2013,2,"2013.II"
"5445",201325,72,0,2013,2,"2013.II"
"5446",201325,73,0,2013,2,"2013.II"
"5447",201325,74,0,2013,2,"2013.II"
"5448",201325,75,0,2013,2,"2013.II"
"5449",201325,76,0,2013,2,"2013.II"
"5450",201325,77,0,2013,2,"2013.II"
"5451",201325,78,0,2013,2,"2013.II"
"5452",201350,0,539,2013,3,"2013.III"
"5453",201350,1,296,2013,3,"2013.III"
"5454",201350,2,176,2013,3,"2013.III"
"5455",201350,3,30,2013,3,"2013.III"
"5456",201350,4,157,2013,3,"2013.III"
"5457",201350,5,93,2013,3,"2013.III"
"5458",201350,6,100,2013,3,"2013.III"
"5459",201350,7,24,2013,3,"2013.III"
"5460",201350,8,88,2013,3,"2013.III"
"5461",201350,9,66,2013,3,"2013.III"
"5462",201350,10,25,2013,3,"2013.III"
"5463",201350,11,15,2013,3,"2013.III"
"5464",201350,12,38,2013,3,"2013.III"
"5465",201350,13,28,2013,3,"2013.III"
"5466",201350,14,33,2013,3,"2013.III"
"5467",201350,15,17,2013,3,"2013.III"
"5468",201350,16,31,2013,3,"2013.III"
"5469",201350,17,23,2013,3,"2013.III"
"5470",201350,18,24,2013,3,"2013.III"
"5471",201350,19,2,2013,3,"2013.III"
"5472",201350,20,19,2013,3,"2013.III"
"5473",201350,21,24,2013,3,"2013.III"
"5474",201350,22,13,2013,3,"2013.III"
"5475",201350,23,3,2013,3,"2013.III"
"5476",201350,24,18,2013,3,"2013.III"
"5477",201350,25,15,2013,3,"2013.III"
"5478",201350,26,15,2013,3,"2013.III"
"5479",201350,27,3,2013,3,"2013.III"
"5480",201350,28,23,2013,3,"2013.III"
"5481",201350,29,18,2013,3,"2013.III"
"5482",201350,30,14,2013,3,"2013.III"
"5483",201350,31,3,2013,3,"2013.III"
"5484",201350,32,7,2013,3,"2013.III"
"5485",201350,33,12,2013,3,"2013.III"
"5486",201350,34,3,2013,3,"2013.III"
"5487",201350,35,2,2013,3,"2013.III"
